popularity,director,runtime,genres,release_date,release_year,budget_adj,revenue_adj
0.722877,Terry Gilliam,107.0,Drama,2014-01-02,2014,7829273.9315574,709890.399375868
0.714661,Thomas Carter,115.0,Drama,2014-08-22,2014,13816365.7615718,27750597.0972736
0.688179,Steven Bernstein,91.0,Drama,2014-05-02,2014,1842182.10154291,44571.5959468309
0.667732,John Pogue,98.0,Horror,2014-04-01,2014,184218.210154291,16427536.3853992
0.660405,Anton Corbijn,121.0,Thriller,2014-07-25,2014,13816365.7615718,29064894.548891
0.646336999999999,GrÃ©gory Levasseur,89.0,Horror,2014-12-04,2014,5987091.83001448,12771328.0935533
0.635214,Olivier Assayas,124.0,Drama,2014-08-20,2014,6079200.93509163,1431375.49289884
0.632047999999999,Michael Cuesta,112.0,Thriller,2014-10-09,2014,4605455.25385729,2257452.31741902
0.615729,Leigh Janiak,87.0,Horror,2014-09-12,2014,921091.050771459,8582.72641108846
0.602735,Steven Knight,85.0,Drama,2014-04-10,2014,1842182.10154291,4269533.34764094
0.599079,Charles Martin Smith,107.0,Family,2014-09-12,2014,33159277.8277725,48287768.187173
0.590256999999999,Tom Harper,90.0,Thriller,2014-12-30,2014,921091.050771459,24410131.4489038
0.574398,James Bobin,112.0,Comedy,2014-03-20,2014,46054552.5385729,74040166.0174509
0.559472,Kevin Smith,102.0,Comedy,2014-09-19,2014,2579054.94216008,1682561.62789947
0.548656,Richard Loncraine,92.0,Drama,2014-09-05,2014,5526546.30462875,940361.196644649
0.540852,Randall Wallace,99.0,Drama,2014-04-16,2014,11053092.6092575,93336884.4463644
0.49584,Renny Harlin,99.0,Action,2014-01-10,2014,64476373.5540021,56443954.8333792
0.485296,Rob Reiner,94.0,Comedy,2014-07-20,2014,27632731.5231437,23315013.1393638
0.470651,Jeff Baena,90.0,Romance,2014-08-15,2014,2210618.5218515,81307.470324749
0.446458,Liv Ullmann,120.0,Drama,2014-09-07,2014,5066000.77924302,4605455.25385729
0.407983,Kate Barker-Froyland,86.0,Drama,2014-01-20,2014,5526546.30462875,29706.1074784303
0.403579,Ana Lily Amirpour,99.0,Horror,2014-01-19,2014,921091.050771459,363830.965054726
0.401153,Clif Prowse|Derek Lee,85.0,Horror,2014-04-04,2014,292906.954145324,111616.892441434
0.398601,Gina Prince-Bythewood,116.0,Drama,2014-09-10,2014,6447637.35540021,13465178.6133711
0.386307,Andrew Erwin|Jon Erwin,98.0,Comedy,2014-03-25,2014,4605455.25385729,9606709.77986845
0.382434,Dave Green,89.0,Family,2014-07-02,2014,11974183.6600289,41725424.5999471
0.350612,Rupert Wyatt,111.0,Thriller,2014-12-25,2014,23027276.2692864,36080177.2916054
0.34162,Don McKellar,112.0,Comedy,2014-05-30,2014,11697856.3447975,3159358.88378502
0.340308,David Gordon Green,118.0,Drama,2014-04-10,2014,3684364.20308583,2178810.48459521
0.318941,Brian Horiuchi,139.0,Science Fiction,2014-03-25,2014,460545.525385729,13816365.7615718
0.317225,Geoff Moore|David Posamentier,91.0,Drama,2014-03-14,2014,4605455.25385729,69213.5448281198
0.300442,Harold Cronk,113.0,Drama,2014-03-21,2014,15658547.8631148,27438381.311431
0.283225,Matt Bettinelli-Olpin|Tyler Gillett,89.0,Horror,2014-01-08,2014,6447637.35540021,33559008.3165311
0.751476,Israel Horovitz,107.0,Romance,2014-09-09,2014,4605455.25385729,3697062.36431177
0.19104,Claudia Llosa,112.0,Drama,2014-02-12,2014,7368728.40617167,48897.0395212537
0.151591,Ben Kellett,94.0,Comedy,2014-06-27,2014,5434437.19955161,21185094.1677435
12.037933,George Lucas,121.0,Adventure,1977-03-20,1977,39575591.3582738,2789712242.27745
2.379469,Lewis Gilbert,125.0,Adventure,1977-07-07,1977,50368934.4559849,667167740.424415
1.719385,John Lounsbery|Wolfgang Reitherman|Art Stevens,78.0,Fantasy,1977-06-22,1977,4317337.23908442,256219102.706214
1.179653,Woody Allen,93.0,Comedy,1977-04-19,1977,14391124.1302814,137620251.333787
1.104816,Steven Spielberg,135.0,Science Fiction,1977-11-16,1977,71955620.651407,1092964988.91343
1.048838,Richard Attenborough,175.0,Drama,1977-06-15,1977,79151182.7165477,182587387.402945
0.75125,Sam Wanamaker,113.0,Action,1977-07-15,1977,12592233.6139962,57564496.5211256
0.602862,John Badham,118.0,Drama,1977-12-16,1977,12592233.6139962,853081315.967563
0.560826,Mel Brooks,94.0,Comedy,1977-12-25,1977,12232455.5107391,111758008.930412
0.49548,Clint Eastwood,109.0,Drama,1977-12-21,1977,19787795.6791369,95034155.5342327
0.375967,John Boorman,118.0,Horror,1977-06-17,1977,50368934.4559849,110628679.855412
0.373131,Jerry Jameson,114.0,Action,1977-03-11,1977,21586686.1954221,107933430.97711
0.331417,David Lynch,89.0,Science Fiction,1977-03-19,1977,35977.8103257035,25184467.2279924
0.228797,Michael Anderson,92.0,Drama,1977-07-22,1977,21586686.1954221,52951615.9613396
0.219941,William Friedkin,121.0,Action,1977-06-24,1977,79151182.7165477,43173372.3908442
0.191541,Peter Weir,106.0,Drama,1977-01-01,1977,2914202.63638198,4526008.5389735
0.164123,John 'Bud' Cardos,97.0,Horror,1977-08-24,1977,1798890.51628517,61162277.5536959
0.175656999999999,Ralph Bakshi,80.0,Animation,1977-02-09,1977,4317337.23908442,32380029.2931331
0.137351,Wes Craven,89.0,Horror,1977-07-22,1977,827489.63749118,89944525.8142588
9.432768,James Cameron,162.0,Action,2009-12-10,2009,240886902.887613,2827123750.41189
6.098027,Quentin Tarantino,153.0,Drama,2009-08-18,2009,71148030.3887467,324364937.762752
5.806897,Patrick Tatopoulos,92.0,Fantasy,2009-01-22,2009,35574015.1943733,92825002.6782151
5.076472,David Yates,153.0,Adventure,2009-07-07,2009,254100108.531238,949276533.285793
4.90890199999999,Bob Peterson|Pete Docter,96.0,Animation,2009-05-13,2009,177870075.971866,743337082.495734
3.82957,J.J. Abrams,127.0,Science Fiction,2009-05-06,2009,152460065.118743,392005772.747905
3.789633,McG,115.0,Drama,2009-05-20,2009,203280086.82499,377443351.430004
3.744956,Neill Blomkamp,112.0,Action,2009-08-05,2009,30492013.0237486,214277144.142453
3.431559,Guy Ritchie,128.0,Adventure,2009-01-07,2009,91476039.0712458,532622976.829525
3.244139,Marc Webb,95.0,Comedy,2009-07-17,2009,7623003.25593715,61718613.198854
3.154914,Carlos Saldanha,94.0,Animation,2009-06-29,2009,91476039.0712458,901228865.731673
3.15306,Todd Phillips,100.0,Comedy,2009-06-05,2009,35574015.1943733,466802856.532436
3.038063,Zack Snyder,162.0,Action,2009-03-05,2009,132132056.436243,188297310.746747
2.979786,Roland Emmerich,158.0,Action,2009-10-10,2009,203280086.82499,782276248.083831
2.846465,Shane Acker,79.0,Action,2009-08-19,2009,30492013.0237486,49222304.2570306
2.841562,Ron Howard,138.0,Thriller,2009-05-13,2009,152460065.118743,362462054.214392
2.463982,Ron Clements|John Musker,97.0,Romance,2009-12-08,2009,106722045.58312,271425431.47723
2.367474,John Lee Hancock,129.0,Drama,2009-11-20,2009,29475612.5896236,314279459.502642
2.041804,Ruben Fleischer,88.0,Comedy,2009-10-07,2009,23987050.2453489,104070645.115453
1.971027,Chris Weitz,130.0,Adventure,2009-03-15,2009,50820021.7062476,721468940.530613
1.926432,Ken Kwapis,129.0,Comedy,2009-02-06,2009,40656017.3649981,180166572.785146
1.906998,Stephen Sommers,118.0,Adventure,2009-08-04,2009,177870075.971866,307429640.188147
1.895894,Anne Fletcher,108.0,Comedy,2009-06-01,2009,40656017.3649981,322580119.28882
1.860267,Robert Luketic,96.0,Comedy,2009-07-24,2009,38623216.4967482,208665898.200178
1.849649,Phil Lord|Christopher Miller,90.0,Animation,2009-09-17,2009,101640043.412495,246973582.329756
1.826169,Wes Anderson,87.0,Adventure,2009-10-23,2009,40656017.3649981,47233167.9514307
1.75384,Henry Selick,100.0,Animation,2009-02-05,2009,60984026.0474972,126639833.017605
1.752134,Shawn Levy,105.0,Adventure,2009-05-20,2009,152460065.118743,419881290.527696
1.732516,Burr Steers,102.0,Comedy,2009-03-11,2009,20328008.682499,138502321.763511
1.71488699999999,Robert Zemeckis,96.0,Animation,2009-11-04,2009,203280086.82499,330567839.545335
1.673879,Peter Jackson,136.0,Fantasy,2009-12-26,2009,66066028.2181219,95059446.2121906
1.64173899999999,Steve Carr,91.0,Action,2009-01-15,2009,26426411.2872487,186299217.920521
1.575231,Lasse HallstrÃ¶m,93.0,Drama,2009-06-13,2009,16262406.9459992,48585352.5313757
1.542135,F. Gary Gray,109.0,Drama,2009-10-15,2009,53869223.0086225,128768508.906005
1.535278,Richard Kelly,115.0,Thriller,2009-09-17,2009,30492013.0237486,33880215.3793176
1.487114,Mark Neveldine|Brian Taylor,96.0,Action,2009-04-16,2009,20328008.682499,35127385.4664088
1.453639,Christian Alvart,108.0,Action,2009-09-08,2009,33541214.3261234,20983919.3254516
1.398364,Sam Raimi,99.0,Horror,2009-03-15,2009,30492013.0237486,92332504.8314594
1.357091,Alex Proyas,121.0,Action,2009-03-19,2009,50820021.7062476,157995749.819944
1.328218,Duncan Jones,97.0,Science Fiction,2009-06-12,2009,5082002.17062476,9920173.94270469
1.324927,Hoyt Yeatman,88.0,Fantasy,2009-07-21,2009,152460065.118743,297620180.711931
1.30199,Tony Scott,106.0,Thriller,2009-06-11,2009,101640043.412495,152628915.657262
1.297769,Ricky Gervais|Matthew Robinson,100.0,Comedy,2009-09-13,2009,18803408.0313116,32436176.6593397
1.290519,P.J. Hogan,104.0,Comedy,2009-02-05,2009,40656017.3649981,110109447.015147
1.267182,Mark Neveldine|Brian Taylor,95.0,Action,2009-09-03,2009,50820021.7062476,41498145.780688
1.26001,Jaco Van Dormael,141.0,Science Fiction,2009-09-11,2009,47770820.4038728,3605384.76753194
1.232312,Peter Billingsley,113.0,Comedy,2009-09-19,2009,71148030.3887467,174663169.978133
1.223786,Jim Sheridan,104.0,Drama,2009-01-27,2009,26426411.2872487,44028788.7291762
1.218657,John Hillcoat,111.0,Adventure,2009-11-25,2009,32524813.8919985,28088535.9991754
1.19445499999999,Rob Letterman|Conrad Vernon,94.0,Animation,2009-03-19,2009,177870075.971866,387766797.490954
1.159118,Andrea Arnold,123.0,Drama,2009-05-14,2009,3049201.30237486,2396521.79640238
1.14937,Nora Ephron,123.0,Romance,2009-08-06,2009,40656017.3649981,131665019.420363
1.145724,Atom Egoyan,96.0,Drama,2009-03-25,2009,15246006.5118743,8598196.78366181
1.138277,Michael Mann,140.0,History,2009-07-01,2009,81312034.7299962,217616028.716158
1.104112,Karyn Kusama,100.0,Comedy,2009-09-18,2009,16262406.9459992,32073594.0996735
1.099003,Jaume Collet-Serra,123.0,Horror,2009-07-24,2009,20328008.682499,42278447.5743705
1.085541,Phil Traill,99.0,Comedy,2009-09-04,2009,15246006.5118743,40763290.2996165
1.083957,David R. Ellis,82.0,Horror,2009-08-26,2009,40656017.3649981,189220360.8994
1.080415,Betty Thomas,88.0,Comedy,2009-12-21,2009,76230032.5593715,450407693.460134
1.075405,Agnieszka Wojtowicz-Vosloo,104.0,Drama,2009-11-07,2009,4573801.95356229,3665541.44362606
1.074072,Gary Winick,89.0,Comedy,2009-01-09,2009,30492013.0237486,116543991.538669
1.065548,Lee Daniels,110.0,Drama,2009-11-06,2009,10164004.3412495,64691685.0923125
1.04373799999999,Kevin Macdonald,127.0,Action,2009-04-17,2009,60984026.0474972,89223892.8909091
1.039442,David S. Goyer,87.0,Horror,2009-01-09,2009,16262406.9459992,77768913.6366584
1.037708,Natalie Portman|Fatih Akin|Mira Nair|Allen Hughes|Yvan Attal|Shunji Iwai|Brett Ratner|Joshua Marston|Shekhar Kapur|Randall Balsmeyer|Wen Jiang,103.0,Drama,2009-10-16,2009,14941086.3816368,8181684.01696087
1.022125,John Hamburg,105.0,Comedy,2009-03-20,2009,41672417.799123,93139872.3523022
1.01800499999999,Steven Soderbergh,108.0,Comedy,2009-09-18,2009,22360809.5507489,36005808.5252009
1.014706,Andy Fickman,98.0,Adventure,2009-03-12,2009,50820021.7062476,108047419.552413
0.999299,Christian Alvart,109.0,Horror,2009-08-13,2009,27442811.7213737,29475612.5896236
0.967776,Richard Curtis,116.0,Drama,2009-04-01,2009,50820021.7062476,36944919.8375141
0.966959,Michael Spierig|Peter Spierig,98.0,Fantasy,2009-01-06,2009,20328008.682499,52259716.33077
0.965516,Robert Schwentke,107.0,Drama,2009-08-14,2009,39639616.9308731,102890004.535178
0.953705,Lars von Trier,108.0,Drama,2009-05-18,2009,11180404.7753744,804853.962569224
0.908112,Brandon Camp,109.0,Drama,2009-09-18,2009,18295207.8142491,36725611.115843
0.907448,Paul McGuigan,111.0,Action,2009-02-06,2009,38623216.4967482,46210949.6412208
0.905416,Antoine Fuqua,133.0,Crime,2009-01-16,2009,17278807.3801242,30020707.1260444
0.90173,Kevin Greutert,90.0,Horror,2009-10-22,2009,11180404.7753744,69352690.137521
0.894268,Jean-Marc VallÃ©e,105.0,Drama,2009-03-04,2009,35574015.1943733,27859423.0789167
0.884343,Ethan Coen|Joel Coen,105.0,Comedy,2009-10-02,2009,7114803.03887467,31945805.1222922
0.883984,David Twohy,98.0,Thriller,2009-06-08,2009,14229606.0777493,23227431.1841004
0.850476,Dominic Sena,101.0,Action,2009-09-09,2009,40656017.3649981,12406212.1581413
0.8342,Glenn Ficarra|John Requa,98.0,Comedy,2009-01-18,2009,13213205.6436243,10826732.9983141
0.830596999999999,Gaspar NoÃ©,161.0,Fantasy,2009-05-05,2009,13213205.6436243,766619.011038312
0.826039,Renny Harlin,108.0,Action,2009-03-19,2009,20328008.682499,17563730.8482207
0.816681,Rajkumar Hirani,170.0,Drama,2009-12-23,2009,9147603.90712458,71148030.3887467
0.813322999999999,Michael Bay,150.0,Science Fiction,2009-06-19,2009,152460065.118743,850012865.596695
0.811236,Grant Heslov,93.0,Comedy,2009-10-17,2009,24393610.4189988,69856549.3083293
0.796760999999999,James McTeigue,99.0,Action,2009-09-29,2009,40656017.3649981,61453955.7390135
0.790326,Todd Graff,111.0,Comedy,2009-08-06,2009,20328008.682499,5296450.46541992
0.786389999999999,Spike Jonze,101.0,Family,2009-10-16,2009,101640043.412495,101728259.855374
0.786159,Nancy Meyers,121.0,Comedy,2009-12-23,2009,86394036.900621,222697050.060364
0.760048,Brad Silberling,102.0,Adventure,2009-06-05,2009,101640043.412495,69815357.6479355
0.756385,Clint Eastwood,134.0,Drama,2009-12-10,2009,60984026.0474972,124238661.189216
0.748763,Jorge Blanco|Javier Abad|Marcos MartÃ­nez,91.0,Science Fiction,2009-11-19,2009,71148030.3887467,106666921.105575
0.717595,Harold Ramis,97.0,Comedy,2009-06-18,2009,60984026.0474972,63380596.6311204
0.713022,Todd Solondz,97.0,Comedy,2009-10-10,2009,4573801.95356229,757031.305743211
0.710966,Neil Jordan,111.0,Drama,2009-09-14,2009,12196805.2094994,1671729.69602918
0.694443,Patrick Lussier,101.0,Mystery,2009-01-16,2009,15246006.5118743,102386811.106654
0.6642,Walt Becker,88.0,Comedy,2009-11-24,2009,35574015.1943733,93731746.7187036
0.661609,Alejandro AmenÃ¡bar,127.0,Adventure,2009-05-17,2009,71148030.3887467,39681802.6308915
0.652939,Troy Duffy,118.0,Action,2009-11-24,2009,8131203.47299962,10803646.4788534
0.643829,Werner Herzog,122.0,Drama,2009-09-11,2009,25410010.8531238,10762767.8697934
0.643164,Terry Gilliam,123.0,Adventure,2009-10-01,2009,30492013.0237486,62822465.7427315
0.642045,Jonas Ã…kerlund,90.0,Crime,2009-02-06,2009,20328008.682499,1034086.81807916
0.630068,NimrÃ³d Antal,88.0,Action,2009-12-04,2009,20328008.682499,23318483.3841906
0.608282,Paul Weitz,109.0,Adventure,2009-10-23,2009,40656017.3649981,28631665.8335571
0.606857,Tim Blake Nelson,104.0,Comedy,2009-09-13,2009,9147603.90712458,1001273.34646387
0.60652,Lone Scherfig,100.0,Drama,2009-10-29,2009,7623003.25593715,26524851.7020946
0.604388,Judd Apatow,146.0,Comedy,2009-07-31,2009,76230032.5593715,62466935.9856777
0.598075,Jason Reitman,109.0,Drama,2009-09-05,2009,25410010.8531238,166354259.053231
0.595489,David Bowers,94.0,Animation,2009-10-15,2009,66066028.2181219,44814179.6398324
0.59517,Tom Tykwer,118.0,Drama,2009-02-03,2009,50820021.7062476,61148063.929961
0.582225,John Hyams,97.0,Adventure,2009-10-01,2009,14229606.0777493,889742.710426906
0.580292,Justin Lin,107.0,Action,2009-04-02,2009,86394036.900621,369120316.604669
0.576401,Michael Moore,120.0,Documentary,2009-09-06,2009,20328008.682499,17722475.3172236
0.565345,Rob Zombie,105.0,Horror,2009-08-28,2009,15246006.5118743,40067996.1726425
0.549975,Peter Chelsom,102.0,Comedy,2009-04-10,2009,35574015.1943733,158096289.101687
0.544071,Patrick Alessandrin,101.0,Action,2009-02-18,2009,15246006.5118743,8930475.36438463
0.53923,John Schultz,86.0,Adventure,2009-07-31,2009,45738019.5356229,58830330.4460107
0.536017,Marcus Dunstan,88.0,Horror,2009-07-09,2009,3455761.47602484,9598903.99508387
0.534693,Sebastian Gutierrez,92.0,Comedy,2009-11-13,2009,3049201.30237486,18393.7986563592
0.52916,Olatunde Osunsanmi,98.0,Science Fiction,2009-11-06,2009,10164004.3412495,43027579.4159397
0.520419,Brian Koppelman|David Levien,90.0,Comedy,2009-09-07,2009,15246006.5118743,5107190.60618325
0.510379,J Blakeson,100.0,Crime,2009-09-12,2009,813120.347299962,881944.886296299
0.508705,Tony Gilroy,125.0,Thriller,2009-03-19,2009,79428291.0182116,60984026.0474972
0.492366,Jane Campion,119.0,Drama,2009-11-05,2009,8639403.6900621,4512873.82953867
0.480074,Greg Mottola,107.0,Comedy,2009-04-03,2009,9655804.12418705,17445880.2342843
0.478888,Mike Judge,92.0,Comedy,2009-09-03,2009,8131203.47299962,11026707.7509274
0.476687,Peter Stebbings,101.0,Drama,2009-09-12,2009,3557401.51943733,45191.1961020636
0.472113,Rob Marshall,112.0,Drama,2009-12-03,2009,81312034.7299962,54708276.8129992
0.471747,Oren Moverman,113.0,Drama,2009-11-13,2009,6606602.82181219,1546210.34081736
0.461154,Sam Mendes,98.0,Drama,2009-06-05,2009,17278807.3801242,15143773.9070087
0.458932,Donald Petrie,95.0,Comedy,2009-02-06,2009,17278807.3801242,20790751.4065457
0.457298,Nick Cassavetes,109.0,Drama,2009-06-26,2009,30492013.0237486,97284640.5022156
0.447106,Joe Wright,109.0,Drama,2009-04-24,2009,60984026.0474972,32240382.3617121
0.441444,Marcus Nispel,97.0,Horror,2009-02-11,2009,19311608.2483741,92877707.1063262
0.438147,Wayne Kramer,113.0,Drama,2009-02-27,2009,25410010.8531238,1054347.744333
0.429492,Daniel Barber,103.0,Thriller,2009-11-11,2009,7419723.16911216,10499159.3352009
0.427479,Jonathan Mostow,89.0,Action,2009-09-24,2009,81312034.7299962,124452919.41713
0.426205,Andrzej Bartkowiak,97.0,Action,2009-02-27,2009,50820021.7062476,12973539.4376581
0.424415,Thor Freudenthal,100.0,Comedy,2009-01-16,2009,35574015.1943733,74232256.8500815
0.415099,Steve Shill,108.0,Drama,2009-04-24,2009,20328008.682499,75041189.6275929
0.41491,Francis Ford Coppola,127.0,Drama,2009-06-11,2009,15246006.5118743,115077.873552061
0.409005,Drew Barrymore,111.0,Drama,2009-09-13,2009,15246006.5118743,16905823.9948155
0.395616,Michael J. Bassett,104.0,Adventure,2009-09-16,2009,45738019.5356229,7938087.39051588
0.394989,George A. Romero,90.0,Horror,2009-09-09,2009,4065601.73649981,145539.394562786
0.391859,Gavin Hood,107.0,Adventure,2009-04-28,2009,152460065.118743,346726502.499023
0.388026,Chris Fisher,103.0,Thriller,2009-04-28,2009,4065601.73649981,4167241.7799123
0.378522,Scott Sanders,90.0,Action,2009-10-16,2009,2947561.25896236,301420.663542793
0.376543,Raymond De Felitta,104.0,Drama,2009-03-06,2009,6098402.60474972,6780114.57272253
0.370497,Mira Nair,111.0,Drama,2009-10-22,2009,40656017.3649981,19574367.0722036
0.363832,Peter Hyams,105.0,Drama,2009-02-05,2009,25410010.8531238,4460537.3383847
0.353203,Jonas Elmer,97.0,Comedy,2009-01-30,2009,8131203.47299962,29486606.9931195
0.348842,Richard Linklater,114.0,Comedy,2009-11-25,2009,25410010.8531238,2374486.23499056
0.347707,Robert Rodriguez,89.0,Comedy,2009-08-21,2009,40656017.3649981,29447669.7088886
0.319532,Stewart Hendler,101.0,Horror,2009-09-09,2009,12705005.4265619,27652312.1788555
0.292324,Stephen Frears,86.0,Drama,2009-02-10,2009,23377209.9848739,9519837.18891286
0.290674,Derrick Borte,96.0,Comedy,2009-09-13,2009,10164004.3412495,7137903.78794146
0.285353,Will Gluck,90.0,Comedy,2009-02-20,2009,20328008.682499,18904135.3471342
0.278387,Prabhu Deva,129.0,Action,2009-09-18,2009,76.2300325593715,136.197658172743
0.278321,Bobcat Goldthwait,99.0,Comedy,2009-08-20,2009,10164004.3412495,300600.428392455
